#https
#cuts
#val err
0.00903684 1.60493e-05
0.015661 6.62234e-05
0.0297691 0.0001944102
0.0386156 0.0002370113
0.0441633 0.0003814819
0.051425 0.0004559698
0.0961514 0.0008744315
