#https
#cuts
#val err
0.00951564 1.00574e-05
0.0196241 9.5827e-06
0.0337283 8.39075e-05
0.0449387 0.0001448392
0.0521614 0.0001245056
0.0681753 0.0002954166
0.0694692 0.0002486307
