#https
#cuts
#val err
0.0169959 2.5924e-06
0.0274202 2.986e-06
0.0373922 3.8629e-06
0.0462346 4.3425e-06
0.055339 8.2885e-06
0.0627287 8.4259e-06
0.0683054 9.9098e-06
