#https
#cuts
#val err
0.0040084 1.86684e-05
0.0142015 3.52706e-05
0.0219627 2.94884e-05
0.0226653 4.22836e-05
0.036967 0.0001115787
0.0557926 0.0002149688
0.0642744 0.0002406027
